LENGHT,NUMBEROFSAMPLES,ROC_AUC_SCORE,DatasetName,MemberFunction,LossFunction
3,218.0,0.5330201713180436,bpic2011_f2,Triangular,L1
4,213.0,0.5344728800611153,bpic2011_f2,Triangular,L1
5,207.0,0.5363636363636363,bpic2011_f2,Triangular,L1
6,200.0,0.5388026607538802,bpic2011_f2,Triangular,L1
7,200.0,0.5388026607538802,bpic2011_f2,Triangular,L1
8,198.0,0.5454545454545454,bpic2011_f2,Triangular,L1
9,198.0,0.5454545454545454,bpic2011_f2,Triangular,L1
10,198.0,0.5454545454545454,bpic2011_f2,Triangular,L1
11,195.0,0.5466101694915254,bpic2011_f2,Triangular,L1
12,195.0,0.5466101694915254,bpic2011_f2,Triangular,L1
13,194.0,0.5470085470085471,bpic2011_f2,Triangular,L1
14,192.0,0.5474137931034483,bpic2011_f2,Triangular,L1
15,192.0,0.5474137931034483,bpic2011_f2,Triangular,L1
16,192.0,0.5474137931034483,bpic2011_f2,Triangular,L1
17,192.0,0.5474137931034483,bpic2011_f2,Triangular,L1
18,192.0,0.5474137931034483,bpic2011_f2,Triangular,L1
19,191.0,0.5478260869565217,bpic2011_f2,Triangular,L1
20,191.0,0.5478260869565217,bpic2011_f2,Triangular,L1
21,191.0,0.5478260869565217,bpic2011_f2,Triangular,L1
22,190.0,0.5482456140350878,bpic2011_f2,Triangular,L1
23,190.0,0.5482456140350878,bpic2011_f2,Triangular,L1
24,189.0,0.5482456140350878,bpic2011_f2,Triangular,L1
25,189.0,0.5482456140350878,bpic2011_f2,Triangular,L1
26,189.0,0.5482456140350878,bpic2011_f2,Triangular,L1
27,185.0,0.5442477876106194,bpic2011_f2,Triangular,L1
28,184.0,0.5446428571428571,bpic2011_f2,Triangular,L1
29,182.0,0.5454545454545454,bpic2011_f2,Triangular,L1
30,182.0,0.5454545454545454,bpic2011_f2,Triangular,L1
31,178.0,0.5412844036697247,bpic2011_f2,Triangular,L1
32,175.0,0.5424528301886793,bpic2011_f2,Triangular,L1
33,172.0,0.5424528301886793,bpic2011_f2,Triangular,L1
34,170.0,0.5428571428571428,bpic2011_f2,Triangular,L1
35,168.0,0.5428571428571428,bpic2011_f2,Triangular,L1
36,165.0,0.5436893203883495,bpic2011_f2,Triangular,L1
37,160.0,0.5454545454545454,bpic2011_f2,Triangular,L1
38,159.0,0.5459183673469388,bpic2011_f2,Triangular,L1
39,157.0,0.546875,bpic2011_f2,Triangular,L1
40,157.0,0.546875,bpic2011_f2,Triangular,L1
1,228.0,0.5361658209340329,bpic2011_f2,Triangular,SmoothL1
2,227.0,0.5364502164502164,bpic2011_f2,Triangular,SmoothL1
3,218.0,0.5321912130422768,bpic2011_f2,Triangular,SmoothL1
4,213.0,0.5336134453781511,bpic2011_f2,Triangular,SmoothL1
5,207.0,0.5354645354645353,bpic2011_f2,Triangular,SmoothL1
6,200.0,0.537852391510928,bpic2011_f2,Triangular,SmoothL1
7,200.0,0.537852391510928,bpic2011_f2,Triangular,SmoothL1
8,198.0,0.5454545454545454,bpic2011_f2,Triangular,SmoothL1
9,198.0,0.5454545454545454,bpic2011_f2,Triangular,SmoothL1
10,198.0,0.5454545454545454,bpic2011_f2,Triangular,SmoothL1
11,195.0,0.5466101694915254,bpic2011_f2,Triangular,SmoothL1
12,195.0,0.5466101694915254,bpic2011_f2,Triangular,SmoothL1
13,194.0,0.5470085470085471,bpic2011_f2,Triangular,SmoothL1
14,192.0,0.5474137931034483,bpic2011_f2,Triangular,SmoothL1
15,192.0,0.5474137931034483,bpic2011_f2,Triangular,SmoothL1
16,192.0,0.5474137931034483,bpic2011_f2,Triangular,SmoothL1
17,192.0,0.5474137931034483,bpic2011_f2,Triangular,SmoothL1
18,192.0,0.5474137931034483,bpic2011_f2,Triangular,SmoothL1
19,191.0,0.5478260869565217,bpic2011_f2,Triangular,SmoothL1
20,191.0,0.5478260869565217,bpic2011_f2,Triangular,SmoothL1
21,191.0,0.5478260869565217,bpic2011_f2,Triangular,SmoothL1
22,190.0,0.5482456140350878,bpic2011_f2,Triangular,SmoothL1
23,190.0,0.5482456140350878,bpic2011_f2,Triangular,SmoothL1
24,189.0,0.5482456140350878,bpic2011_f2,Triangular,SmoothL1
25,189.0,0.5482456140350878,bpic2011_f2,Triangular,SmoothL1
26,189.0,0.5482456140350878,bpic2011_f2,Triangular,SmoothL1
27,185.0,0.5442477876106194,bpic2011_f2,Triangular,SmoothL1
28,184.0,0.5446428571428571,bpic2011_f2,Triangular,SmoothL1
29,182.0,0.5454545454545454,bpic2011_f2,Triangular,SmoothL1
30,182.0,0.5454545454545454,bpic2011_f2,Triangular,SmoothL1
31,178.0,0.5412844036697247,bpic2011_f2,Triangular,SmoothL1
32,175.0,0.5424528301886793,bpic2011_f2,Triangular,SmoothL1
33,172.0,0.5424528301886793,bpic2011_f2,Triangular,SmoothL1
34,170.0,0.5428571428571428,bpic2011_f2,Triangular,SmoothL1
35,168.0,0.5428571428571428,bpic2011_f2,Triangular,SmoothL1
36,165.0,0.5436893203883495,bpic2011_f2,Triangular,SmoothL1
37,160.0,0.5454545454545454,bpic2011_f2,Triangular,SmoothL1
38,159.0,0.5459183673469388,bpic2011_f2,Triangular,SmoothL1
39,157.0,0.546875,bpic2011_f2,Triangular,SmoothL1
40,157.0,0.546875,bpic2011_f2,Triangular,SmoothL1
1,225.0,0.2970258620689655,bpic2011_f3,Bell,BCE
2,218.0,0.2375922047172388,bpic2011_f3,Bell,BCE
3,203.0,0.2261126990608411,bpic2011_f3,Bell,BCE
4,198.0,0.2267311988086374,bpic2011_f3,Bell,BCE
5,191.0,0.3202983725135623,bpic2011_f3,Bell,BCE
6,184.0,0.2264014466546112,bpic2011_f3,Bell,BCE
7,183.0,0.3073271665043817,bpic2011_f3,Bell,BCE
8,180.0,0.2159418473492919,bpic2011_f3,Bell,BCE
9,180.0,0.2202656974558215,bpic2011_f3,Bell,BCE
10,180.0,0.2634415340268204,bpic2011_f3,Bell,BCE
11,178.0,0.2256105357371179,bpic2011_f3,Bell,BCE
12,178.0,0.1694796061884669,bpic2011_f3,Bell,BCE
13,178.0,0.2615394450837489,bpic2011_f3,Bell,BCE
14,176.0,0.2339162208012527,bpic2011_f3,Bell,BCE
15,176.0,0.1973770063943625,bpic2011_f3,Bell,BCE
16,175.0,0.2278614855934443,bpic2011_f3,Bell,BCE
17,175.0,0.2224425059476606,bpic2011_f3,Bell,BCE
18,175.0,0.2281919111816019,bpic2011_f3,Bell,BCE
19,172.0,0.2342379385964912,bpic2011_f3,Bell,BCE
20,170.0,0.2762528153153153,bpic2011_f3,Bell,BCE
21,165.0,0.2410175120772947,bpic2011_f3,Bell,BCE
22,139.0,0.2666267942583731,bpic2011_f3,Bell,BCE
23,118.0,0.2691075514874141,bpic2011_f3,Bell,BCE
24,107.0,0.2610474631751227,bpic2011_f3,Bell,BCE
25,102.0,0.4394946808510638,bpic2011_f3,Bell,BCE
26,101.0,0.2651975683890578,bpic2011_f3,Bell,BCE
27,96.0,0.2675925925925925,bpic2011_f3,Bell,BCE
28,95.0,0.2556179775280899,bpic2011_f3,Bell,BCE
29,93.0,0.3329545454545454,bpic2011_f3,Bell,BCE
30,92.0,0.4019886363636364,bpic2011_f3,Bell,BCE
31,89.0,0.438235294117647,bpic2011_f3,Bell,BCE
1,225.0,0.8687931034482759,bpic2011_f3,Bell,L1
2,218.0,0.8972771150168473,bpic2011_f3,Bell,L1
3,203.0,0.9104736627194772,bpic2011_f3,Bell,L1
4,198.0,0.9598978832039144,bpic2011_f3,Bell,L1
5,191.0,0.9589737793851716,bpic2011_f3,Bell,L1
6,184.0,0.9520192887281494,bpic2011_f3,Bell,L1
7,183.0,0.9594693281402144,bpic2011_f3,Bell,L1
8,180.0,0.9528763002882568,bpic2011_f3,Bell,L1
9,180.0,0.9526256423110666,bpic2011_f3,Bell,L1
10,180.0,0.955633538037348,bpic2011_f3,Bell,L1
11,178.0,0.9682904999360694,bpic2011_f3,Bell,L1
12,178.0,0.9662447257383966,bpic2011_f3,Bell,L1
13,178.0,0.9546093849891318,bpic2011_f3,Bell,L1
14,176.0,0.9556309539344904,bpic2011_f3,Bell,L1
15,176.0,0.9575884118491452,bpic2011_f3,Bell,L1
16,175.0,0.9581020354216232,bpic2011_f3,Bell,L1
17,175.0,0.9684113137721384,bpic2011_f3,Bell,L1
18,175.0,0.9640496960084588,bpic2011_f3,Bell,L1
19,172.0,0.9610745614035088,bpic2011_f3,Bell,L1
20,170.0,0.9601632882882885,bpic2011_f3,Bell,L1
21,165.0,0.9580314009661836,bpic2011_f3,Bell,L1
22,139.0,0.9263157894736842,bpic2011_f3,Bell,L1
23,118.0,0.8594965675057208,bpic2011_f3,Bell,L1
24,107.0,0.7626841243862521,bpic2011_f3,Bell,L1
25,102.0,0.6143617021276596,bpic2011_f3,Bell,L1
26,101.0,0.5592705167173252,bpic2011_f3,Bell,L1
27,96.0,0.5092592592592592,bpic2011_f3,Bell,L1
28,95.0,0.5149812734082397,bpic2011_f3,Bell,L1
29,93.0,0.4295454545454545,bpic2011_f3,Bell,L1
30,92.0,0.2954545454545454,bpic2011_f3,Bell,L1
31,89.0,0.2970588235294118,bpic2011_f3,Bell,L1
1,225.0,0.6799137931034483,bpic2011_f3,Bell,SmoothL1
2,218.0,0.8176850924323832,bpic2011_f3,Bell,SmoothL1
3,203.0,0.8800530828909758,bpic2011_f3,Bell,SmoothL1
4,198.0,0.9252207211998722,bpic2011_f3,Bell,SmoothL1
5,191.0,0.9347875226039783,bpic2011_f3,Bell,SmoothL1
6,184.0,0.9383966244725738,bpic2011_f3,Bell,SmoothL1
7,183.0,0.9625121713729308,bpic2011_f3,Bell,SmoothL1
8,180.0,0.9705476876801604,bpic2011_f3,Bell,SmoothL1
9,180.0,0.9770647950871036,bpic2011_f3,Bell,SmoothL1
10,180.0,0.9801980198019802,bpic2011_f3,Bell,SmoothL1
11,178.0,0.9814601713335892,bpic2011_f3,Bell,SmoothL1
12,178.0,0.9854238588415803,bpic2011_f3,Bell,SmoothL1
13,178.0,0.987597493926608,bpic2011_f3,Bell,SmoothL1
14,176.0,0.9831658619339684,bpic2011_f3,Bell,SmoothL1
15,176.0,0.9810779068250032,bpic2011_f3,Bell,SmoothL1
16,175.0,0.9807031456515992,bpic2011_f3,Bell,SmoothL1
17,175.0,0.9768702088289718,bpic2011_f3,Bell,SmoothL1
18,175.0,0.9747554850647636,bpic2011_f3,Bell,SmoothL1
19,172.0,0.9736842105263156,bpic2011_f3,Bell,SmoothL1
20,170.0,0.9717060810810813,bpic2011_f3,Bell,SmoothL1
21,165.0,0.971467391304348,bpic2011_f3,Bell,SmoothL1
22,139.0,0.9686602870813398,bpic2011_f3,Bell,SmoothL1
23,118.0,0.9510297482837528,bpic2011_f3,Bell,SmoothL1
24,107.0,0.936988543371522,bpic2011_f3,Bell,SmoothL1
25,102.0,0.9109042553191488,bpic2011_f3,Bell,SmoothL1
26,101.0,0.8981762917933129,bpic2011_f3,Bell,SmoothL1
27,96.0,0.9222222222222224,bpic2011_f3,Bell,SmoothL1
28,95.0,0.9307116104868914,bpic2011_f3,Bell,SmoothL1
29,93.0,0.9227272727272726,bpic2011_f3,Bell,SmoothL1
30,92.0,0.9005681818181818,bpic2011_f3,Bell,SmoothL1
31,89.0,0.9000000000000001,bpic2011_f3,Bell,SmoothL1
1,225.0,0.8380172413793103,bpic2011_f3,DSigmoid,CrossEntropy
2,218.0,0.8505600582824879,bpic2011_f3,DSigmoid,CrossEntropy
3,203.0,0.8873009391588403,bpic2011_f3,DSigmoid,CrossEntropy
4,198.0,0.9226678012977344,bpic2011_f3,DSigmoid,CrossEntropy
5,191.0,0.9372739602169982,bpic2011_f3,DSigmoid,CrossEntropy
6,184.0,0.9444243520192888,bpic2011_f3,DSigmoid,CrossEntropy
7,183.0,0.9510710808179164,bpic2011_f3,DSigmoid,CrossEntropy
8,180.0,0.9540042611856122,bpic2011_f3,DSigmoid,CrossEntropy
9,180.0,0.9588920917408196,bpic2011_f3,DSigmoid,CrossEntropy
10,180.0,0.9591427497180098,bpic2011_f3,DSigmoid,CrossEntropy
11,178.0,0.9575501853982866,bpic2011_f3,DSigmoid,CrossEntropy
12,178.0,0.9587009333844776,bpic2011_f3,DSigmoid,CrossEntropy
13,178.0,0.9530750543408772,bpic2011_f3,DSigmoid,CrossEntropy
14,176.0,0.9496280829962156,bpic2011_f3,DSigmoid,CrossEntropy
15,176.0,0.9436252120579408,bpic2011_f3,DSigmoid,CrossEntropy
16,175.0,0.9410520750726936,bpic2011_f3,DSigmoid,CrossEntropy
17,175.0,0.9385408406026964,bpic2011_f3,DSigmoid,CrossEntropy
18,175.0,0.9370869680148032,bpic2011_f3,DSigmoid,CrossEntropy
19,172.0,0.9427083333333334,bpic2011_f3,DSigmoid,CrossEntropy
20,170.0,0.9481981981981982,bpic2011_f3,DSigmoid,CrossEntropy
21,165.0,0.9486714975845412,bpic2011_f3,DSigmoid,CrossEntropy
22,139.0,0.9583732057416268,bpic2011_f3,DSigmoid,CrossEntropy
23,118.0,0.9450800915331808,bpic2011_f3,DSigmoid,CrossEntropy
24,107.0,0.9328968903436988,bpic2011_f3,DSigmoid,CrossEntropy
25,102.0,0.8856382978723405,bpic2011_f3,DSigmoid,CrossEntropy
26,101.0,0.8617021276595744,bpic2011_f3,DSigmoid,CrossEntropy
27,96.0,0.8722222222222222,bpic2011_f3,DSigmoid,CrossEntropy
28,95.0,0.8857677902621723,bpic2011_f3,DSigmoid,CrossEntropy
29,93.0,0.859090909090909,bpic2011_f3,DSigmoid,CrossEntropy
30,92.0,0.8153409090909092,bpic2011_f3,DSigmoid,CrossEntropy
31,89.0,0.7970588235294118,bpic2011_f3,DSigmoid,CrossEntropy
1,225.0,0.8562931034482758,bpic2011_f3,DSigmoid,L1
2,218.0,0.8816136963846644,bpic2011_f3,DSigmoid,L1
3,203.0,0.8514699877501021,bpic2011_f3,DSigmoid,L1
4,198.0,0.8659717051377512,bpic2011_f3,DSigmoid,L1
5,191.0,0.8966998191681737,bpic2011_f3,DSigmoid,L1
6,184.0,0.8970464135021097,bpic2011_f3,DSigmoid,L1
7,183.0,0.9076192794547226,bpic2011_f3,DSigmoid,L1
8,180.0,0.9077578643940344,bpic2011_f3,DSigmoid,L1
9,180.0,0.907256548439654,bpic2011_f3,DSigmoid,L1
10,180.0,0.9184108284246144,bpic2011_f3,DSigmoid,L1
11,178.0,0.9188083365298556,bpic2011_f3,DSigmoid,L1
12,178.0,0.9056386651323362,bpic2011_f3,DSigmoid,L1
13,178.0,0.9037207518220176,bpic2011_f3,DSigmoid,L1
14,176.0,0.9120448910348428,bpic2011_f3,DSigmoid,L1
15,176.0,0.9113924050632912,bpic2011_f3,DSigmoid,L1
16,175.0,0.9204335183716628,bpic2011_f3,DSigmoid,L1
17,175.0,0.9204335183716628,bpic2011_f3,DSigmoid,L1
18,175.0,0.9200370076658736,bpic2011_f3,DSigmoid,L1
19,172.0,0.9209155701754386,bpic2011_f3,DSigmoid,L1
20,170.0,0.9179335585585586,bpic2011_f3,DSigmoid,L1
21,165.0,0.9104770531400966,bpic2011_f3,DSigmoid,L1
22,139.0,0.8712918660287081,bpic2011_f3,DSigmoid,L1
23,118.0,0.756521739130435,bpic2011_f3,DSigmoid,L1
24,107.0,0.7381342062193126,bpic2011_f3,DSigmoid,L1
25,102.0,0.7313829787234042,bpic2011_f3,DSigmoid,L1
26,101.0,0.6930091185410335,bpic2011_f3,DSigmoid,L1
27,96.0,0.6481481481481481,bpic2011_f3,DSigmoid,L1
28,95.0,0.649812734082397,bpic2011_f3,DSigmoid,L1
29,93.0,0.7,bpic2011_f3,DSigmoid,L1
30,92.0,0.7272727272727273,bpic2011_f3,DSigmoid,L1
31,89.0,0.7088235294117647,bpic2011_f3,DSigmoid,L1
1,225.0,0.7805172413793102,bpic2011_f3,DSigmoid,SmoothL1
2,218.0,0.7715144340224025,bpic2011_f3,DSigmoid,SmoothL1
3,203.0,0.8277868517762351,bpic2011_f3,DSigmoid,SmoothL1
4,198.0,0.8897989575577065,bpic2011_f3,DSigmoid,SmoothL1
5,191.0,0.9074367088607596,bpic2011_f3,DSigmoid,SmoothL1
6,184.0,0.9204339963833637,bpic2011_f3,DSigmoid,SmoothL1
7,183.0,0.931475170399221,bpic2011_f3,DSigmoid,SmoothL1
8,180.0,0.9339516230104022,bpic2011_f3,DSigmoid,SmoothL1
9,180.0,0.9367088607594936,bpic2011_f3,DSigmoid,SmoothL1
10,180.0,0.947863140744454,bpic2011_f3,DSigmoid,SmoothL1
11,178.0,0.9567830200741594,bpic2011_f3,DSigmoid,SmoothL1
12,178.0,0.9404168264927758,bpic2011_f3,DSigmoid,SmoothL1
13,178.0,0.9471934535225676,bpic2011_f3,DSigmoid,SmoothL1
14,176.0,0.9526295184653528,bpic2011_f3,DSigmoid,SmoothL1
15,176.0,0.9523685240767324,bpic2011_f3,DSigmoid,SmoothL1
16,175.0,0.9443563309542692,bpic2011_f3,DSigmoid,SmoothL1
17,175.0,0.9459423737774252,bpic2011_f3,DSigmoid,SmoothL1
18,175.0,0.9345757335448056,bpic2011_f3,DSigmoid,SmoothL1
19,172.0,0.9335252192982456,bpic2011_f3,DSigmoid,SmoothL1
20,170.0,0.9321509009009008,bpic2011_f3,DSigmoid,SmoothL1
21,165.0,0.9278381642512076,bpic2011_f3,DSigmoid,SmoothL1
22,139.0,0.8834928229665072,bpic2011_f3,DSigmoid,SmoothL1
23,118.0,0.7743707093821509,bpic2011_f3,DSigmoid,SmoothL1
24,107.0,0.7135842880523732,bpic2011_f3,DSigmoid,SmoothL1
25,102.0,0.660904255319149,bpic2011_f3,DSigmoid,SmoothL1
26,101.0,0.6231003039513678,bpic2011_f3,DSigmoid,SmoothL1
27,96.0,0.5592592592592592,bpic2011_f3,DSigmoid,SmoothL1
28,95.0,0.6310861423220974,bpic2011_f3,DSigmoid,SmoothL1
29,93.0,0.5363636363636364,bpic2011_f3,DSigmoid,SmoothL1
30,92.0,0.2386363636363636,bpic2011_f3,DSigmoid,SmoothL1
31,89.0,0.2205882352941176,bpic2011_f3,DSigmoid,SmoothL1
1,225.0,0.3899568965517241,bpic2011_f3,Gauss,BCE
2,218.0,0.3750113832984246,bpic2011_f3,Gauss,BCE
3,203.0,0.3801041241322989,bpic2011_f3,Gauss,BCE
4,198.0,0.428624614402723,bpic2011_f3,Gauss,BCE
5,191.0,0.3931396925858951,bpic2011_f3,Gauss,BCE
6,184.0,0.4540687160940325,bpic2011_f3,Gauss,BCE
7,183.0,0.3816942551119766,bpic2011_f3,Gauss,BCE
8,180.0,0.3799974934202281,bpic2011_f3,Gauss,BCE
9,180.0,0.481952625642311,bpic2011_f3,Gauss,BCE
10,180.0,0.4914149642812382,bpic2011_f3,Gauss,BCE
11,178.0,0.3931722286152666,bpic2011_f3,Gauss,BCE
12,178.0,0.5008310957678046,bpic2011_f3,Gauss,BCE
13,178.0,0.4005242296381537,bpic2011_f3,Gauss,BCE
14,176.0,0.3872504241158815,bpic2011_f3,Gauss,BCE
15,176.0,0.4584366436121623,bpic2011_f3,Gauss,BCE
16,175.0,0.4552603753634682,bpic2011_f3,Gauss,BCE
17,175.0,0.4446867565424267,bpic2011_f3,Gauss,BCE
18,175.0,0.5134813639968279,bpic2011_f3,Gauss,BCE
19,172.0,0.3927494517543859,bpic2011_f3,Gauss,BCE
20,170.0,0.4548141891891891,bpic2011_f3,Gauss,BCE
21,165.0,0.4627868357487923,bpic2011_f3,Gauss,BCE
22,139.0,0.4222488038277512,bpic2011_f3,Gauss,BCE
23,118.0,0.3208237986270023,bpic2011_f3,Gauss,BCE
24,107.0,0.5098199672667758,bpic2011_f3,Gauss,BCE
25,102.0,0.4820478723404255,bpic2011_f3,Gauss,BCE
26,101.0,0.5212765957446808,bpic2011_f3,Gauss,BCE
27,96.0,0.324074074074074,bpic2011_f3,Gauss,BCE
28,95.0,0.6161048689138576,bpic2011_f3,Gauss,BCE
29,93.0,0.5420454545454546,bpic2011_f3,Gauss,BCE
30,92.0,0.4659090909090909,bpic2011_f3,Gauss,BCE
31,89.0,0.3441176470588235,bpic2011_f3,Gauss,BCE
1,225.0,0.9486206896551724,bpic2011_f3,Gauss,CrossEntropy
2,218.0,0.968582096348238,bpic2011_f3,Gauss,CrossEntropy
3,203.0,0.9766231114740712,bpic2011_f3,Gauss,CrossEntropy
4,198.0,0.985214338900117,bpic2011_f3,Gauss,CrossEntropy
5,191.0,0.988245931283906,bpic2011_f3,Gauss,CrossEntropy
6,184.0,0.9879445449065702,bpic2011_f3,Gauss,CrossEntropy
7,183.0,0.9873417721518988,bpic2011_f3,Gauss,CrossEntropy
8,180.0,0.9862138112545432,bpic2011_f3,Gauss,CrossEntropy
9,180.0,0.9865897982203284,bpic2011_f3,Gauss,CrossEntropy
10,180.0,0.9892217069808248,bpic2011_f3,Gauss,CrossEntropy
11,178.0,0.9910497378851808,bpic2011_f3,Gauss,CrossEntropy
12,178.0,0.992200485871372,bpic2011_f3,Gauss,CrossEntropy
13,178.0,0.9911775987725356,bpic2011_f3,Gauss,CrossEntropy
14,176.0,0.9924311627300012,bpic2011_f3,Gauss,CrossEntropy
15,176.0,0.990212710426726,bpic2011_f3,Gauss,CrossEntropy
16,175.0,0.9883690192968544,bpic2011_f3,Gauss,CrossEntropy
17,175.0,0.9873116574147502,bpic2011_f3,Gauss,CrossEntropy
18,175.0,0.9866508062384352,bpic2011_f3,Gauss,CrossEntropy
19,172.0,0.9876644736842104,bpic2011_f3,Gauss,CrossEntropy
20,170.0,0.9842342342342344,bpic2011_f3,Gauss,CrossEntropy
21,165.0,0.9802234299516908,bpic2011_f3,Gauss,CrossEntropy
22,139.0,0.979425837320574,bpic2011_f3,Gauss,CrossEntropy
23,118.0,0.9620137299771166,bpic2011_f3,Gauss,CrossEntropy
24,107.0,0.9623567921440264,bpic2011_f3,Gauss,CrossEntropy
25,102.0,0.9561170212765958,bpic2011_f3,Gauss,CrossEntropy
26,101.0,0.9513677811550152,bpic2011_f3,Gauss,CrossEntropy
27,96.0,0.9648148148148148,bpic2011_f3,Gauss,CrossEntropy
28,95.0,0.9662921348314606,bpic2011_f3,Gauss,CrossEntropy
29,93.0,0.9636363636363636,bpic2011_f3,Gauss,CrossEntropy
30,92.0,0.9573863636363636,bpic2011_f3,Gauss,CrossEntropy
31,89.0,0.976470588235294,bpic2011_f3,Gauss,CrossEntropy
1,225.0,0.695344827586207,bpic2011_f3,Gauss,L1
2,218.0,0.7887259812403241,bpic2011_f3,Gauss,L1
3,203.0,0.8605553287055941,bpic2011_f3,Gauss,L1
4,198.0,0.939368152324221,bpic2011_f3,Gauss,L1
5,191.0,0.9431509945750453,bpic2011_f3,Gauss,L1
6,184.0,0.9304400241109102,bpic2011_f3,Gauss,L1
7,183.0,0.9138266796494646,bpic2011_f3,Gauss,L1
8,180.0,0.9024940468730416,bpic2011_f3,Gauss,L1
9,180.0,0.9085098383256048,bpic2011_f3,Gauss,L1
10,180.0,0.9169068805614738,bpic2011_f3,Gauss,L1
11,178.0,0.9231556066999106,bpic2011_f3,Gauss,L1
12,178.0,0.9282700421940928,bpic2011_f3,Gauss,L1
13,178.0,0.9305715381664748,bpic2011_f3,Gauss,L1
14,176.0,0.9339684196789768,bpic2011_f3,Gauss,L1
15,176.0,0.934490408456218,bpic2011_f3,Gauss,L1
16,175.0,0.930214115781126,bpic2011_f3,Gauss,L1
17,175.0,0.922812582606397,bpic2011_f3,Gauss,L1
18,175.0,0.9110494316679884,bpic2011_f3,Gauss,L1
19,172.0,0.9076206140350876,bpic2011_f3,Gauss,L1
20,170.0,0.8997747747747749,bpic2011_f3,Gauss,L1
21,165.0,0.8885869565217391,bpic2011_f3,Gauss,L1
22,139.0,0.838755980861244,bpic2011_f3,Gauss,L1
23,118.0,0.7533180778032037,bpic2011_f3,Gauss,L1
24,107.0,0.7103109656301145,bpic2011_f3,Gauss,L1
25,102.0,0.6569148936170213,bpic2011_f3,Gauss,L1
26,101.0,0.6124620060790273,bpic2011_f3,Gauss,L1
27,96.0,0.6037037037037037,bpic2011_f3,Gauss,L1
28,95.0,0.601123595505618,bpic2011_f3,Gauss,L1
29,93.0,0.5204545454545455,bpic2011_f3,Gauss,L1
30,92.0,0.3806818181818182,bpic2011_f3,Gauss,L1
31,89.0,0.4,bpic2011_f3,Gauss,L1
1,225.0,0.8944827586206896,bpic2011_f3,Gauss,SmoothL1
2,218.0,0.912029869775066,bpic2011_f3,Gauss,SmoothL1
3,203.0,0.925990200081666,bpic2011_f3,Gauss,SmoothL1
4,198.0,0.949367088607595,bpic2011_f3,Gauss,SmoothL1
5,191.0,0.9621383363471973,bpic2011_f3,Gauss,SmoothL1
6,184.0,0.966003616636528,bpic2011_f3,Gauss,SmoothL1
7,183.0,0.9670155793573516,bpic2011_f3,Gauss,SmoothL1
8,180.0,0.9657851861135482,bpic2011_f3,Gauss,SmoothL1
9,180.0,0.9669131470109036,bpic2011_f3,Gauss,SmoothL1
10,180.0,0.967414462965284,bpic2011_f3,Gauss,SmoothL1
11,178.0,0.984400971742744,bpic2011_f3,Gauss,SmoothL1
12,178.0,0.986958189489835,bpic2011_f3,Gauss,SmoothL1
13,178.0,0.9819716148830072,bpic2011_f3,Gauss,SmoothL1
14,176.0,0.982252381573796,bpic2011_f3,Gauss,SmoothL1
15,176.0,0.9799034320762104,bpic2011_f3,Gauss,SmoothL1
16,175.0,0.9768702088289716,bpic2011_f3,Gauss,SmoothL1
17,175.0,0.9747554850647634,bpic2011_f3,Gauss,SmoothL1
18,175.0,0.9740946338884484,bpic2011_f3,Gauss,SmoothL1
19,172.0,0.980811403508772,bpic2011_f3,Gauss,SmoothL1
20,170.0,0.9802927927927928,bpic2011_f3,Gauss,SmoothL1
21,165.0,0.977657004830918,bpic2011_f3,Gauss,SmoothL1
22,139.0,0.977511961722488,bpic2011_f3,Gauss,SmoothL1
23,118.0,0.9629290617848972,bpic2011_f3,Gauss,SmoothL1
24,107.0,0.9615384615384616,bpic2011_f3,Gauss,SmoothL1
25,102.0,0.9428191489361702,bpic2011_f3,Gauss,SmoothL1
26,101.0,0.9361702127659576,bpic2011_f3,Gauss,SmoothL1
27,96.0,0.9425925925925924,bpic2011_f3,Gauss,SmoothL1
28,95.0,0.947565543071161,bpic2011_f3,Gauss,SmoothL1
29,93.0,0.9340909090909092,bpic2011_f3,Gauss,SmoothL1
30,92.0,0.90625,bpic2011_f3,Gauss,SmoothL1
31,89.0,0.8823529411764707,bpic2011_f3,Gauss,SmoothL1
1,225.0,0.9600862068965518,bpic2011_f3,Sigmoid,CrossEntropy
2,218.0,0.9608414534195427,bpic2011_f3,Sigmoid,CrossEntropy
3,203.0,0.9589628419763168,bpic2011_f3,Sigmoid,CrossEntropy
4,198.0,0.9661738112966706,bpic2011_f3,Sigmoid,CrossEntropy
5,191.0,0.966998191681736,bpic2011_f3,Sigmoid,CrossEntropy
6,184.0,0.961904761904762,bpic2011_f3,Sigmoid,CrossEntropy
7,183.0,0.9603213242453748,bpic2011_f3,Sigmoid,CrossEntropy
8,180.0,0.9540042611856122,bpic2011_f3,Sigmoid,CrossEntropy
9,180.0,0.9501190625391652,bpic2011_f3,Sigmoid,CrossEntropy
10,180.0,0.9478631407444542,bpic2011_f3,Sigmoid,CrossEntropy
11,178.0,0.956271576524741,bpic2011_f3,Sigmoid,CrossEntropy
12,178.0,0.9521800281293952,bpic2011_f3,Sigmoid,CrossEntropy
13,178.0,0.9457869837616673,bpic2011_f3,Sigmoid,CrossEntropy
14,176.0,0.9445386924181132,bpic2011_f3,Sigmoid,CrossEntropy
15,176.0,0.944930184001044,bpic2011_f3,Sigmoid,CrossEntropy
