LENGHT,NUMBEROFSAMPLES,ROC_AUC_SCORE,DatasetName,MemberFunction,LossFunction,Realistic
4,157.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
5,157.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
6,157.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
7,157.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
8,157.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
9,154.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
10,152.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
11,141.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
12,129.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
13,109.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
14,90.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
15,78.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
16,60.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
17,49.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
18,38.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
19,36.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
20,32.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
21,28.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
22,24.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
23,21.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
24,19.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
25,17.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
26,16.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
27,16.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
28,15.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
29,13.0,0.5,sepsis_cases_1,Triangular,SmoothL1,Random
1,157.0,0.5,sepsis_cases_2,Bell,BCE,Random
2,157.0,0.5,sepsis_cases_2,Bell,BCE,Random
3,157.0,0.5,sepsis_cases_2,Bell,BCE,Random
4,157.0,0.5,sepsis_cases_2,Bell,BCE,Random
5,156.0,0.5,sepsis_cases_2,Bell,BCE,Random
6,155.0,0.5,sepsis_cases_2,Bell,BCE,Random
7,154.0,0.5,sepsis_cases_2,Bell,BCE,Random
8,154.0,0.5,sepsis_cases_2,Bell,BCE,Random
9,143.0,0.5,sepsis_cases_2,Bell,BCE,Random
10,135.0,0.5,sepsis_cases_2,Bell,BCE,Random
11,124.0,0.5,sepsis_cases_2,Bell,BCE,Random
12,113.0,0.5,sepsis_cases_2,Bell,BCE,Random
13,97.0,0.5,sepsis_cases_2,Bell,BCE,Random
1,157.0,0.6915824915824915,sepsis_cases_2,Bell,CrossEntropy,Trained
2,157.0,0.6888888888888889,sepsis_cases_2,Bell,CrossEntropy,Trained
3,157.0,0.6888888888888888,sepsis_cases_2,Bell,CrossEntropy,Trained
4,157.0,0.6885521885521886,sepsis_cases_2,Bell,CrossEntropy,Trained
5,156.0,0.7245149911816577,sepsis_cases_2,Bell,CrossEntropy,Trained
6,155.0,0.7137037037037038,sepsis_cases_2,Bell,CrossEntropy,Trained
7,154.0,0.7052631578947368,sepsis_cases_2,Bell,CrossEntropy,Trained
8,154.0,0.7118908382066278,sepsis_cases_2,Bell,CrossEntropy,Trained
9,143.0,0.6799336650082919,sepsis_cases_2,Bell,CrossEntropy,Trained
10,135.0,0.7523076923076923,sepsis_cases_2,Bell,CrossEntropy,Trained
11,124.0,0.6639118457300276,sepsis_cases_2,Bell,CrossEntropy,Trained
12,113.0,0.6272727272727272,sepsis_cases_2,Bell,CrossEntropy,Trained
13,97.0,0.5602836879432624,sepsis_cases_2,Bell,CrossEntropy,Trained
1,157.0,0.5,sepsis_cases_2,Bell,L1,Random
2,157.0,0.5,sepsis_cases_2,Bell,L1,Random
3,157.0,0.5,sepsis_cases_2,Bell,L1,Random
4,157.0,0.5,sepsis_cases_2,Bell,L1,Random
5,156.0,0.5,sepsis_cases_2,Bell,L1,Random
6,155.0,0.5,sepsis_cases_2,Bell,L1,Random
7,154.0,0.5,sepsis_cases_2,Bell,L1,Random
8,154.0,0.5,sepsis_cases_2,Bell,L1,Random
9,143.0,0.5,sepsis_cases_2,Bell,L1,Random
10,135.0,0.5,sepsis_cases_2,Bell,L1,Random
11,124.0,0.5,sepsis_cases_2,Bell,L1,Random
12,113.0,0.5,sepsis_cases_2,Bell,L1,Random
13,97.0,0.5,sepsis_cases_2,Bell,L1,Random
1,157.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
2,157.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
3,157.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
4,157.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
5,156.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
6,155.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
7,154.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
8,154.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
9,143.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
10,135.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
11,124.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
12,113.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
13,97.0,0.5,sepsis_cases_2,Bell,SmoothL1,Random
1,157.0,0.6720538720538722,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
2,157.0,0.6683501683501685,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
3,157.0,0.6707070707070708,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
4,157.0,0.6723905723905723,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
5,156.0,0.7026455026455026,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
6,155.0,0.6914814814814815,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
7,154.0,0.6744639376218324,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
8,154.0,0.6803118908382066,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
9,143.0,0.6194029850746269,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
10,135.0,0.6661538461538461,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
11,124.0,0.5702479338842975,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
12,113.0,0.5484848484848485,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
13,97.0,0.4929078014184397,sepsis_cases_2,DSigmoid,CrossEntropy,Trained
1,157.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
2,157.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
3,157.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
4,157.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
5,156.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
6,155.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
7,154.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
8,154.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
9,143.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
10,135.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
11,124.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
12,113.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
13,97.0,0.5,sepsis_cases_2,DSigmoid,L1,Random
1,157.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
2,157.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
3,157.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
4,157.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
5,156.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
6,155.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
7,154.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
8,154.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
9,143.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
10,135.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
11,124.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
12,113.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
13,97.0,0.5,sepsis_cases_2,DSigmoid,SmoothL1,Random
1,157.0,0.5,sepsis_cases_2,Gauss,BCE,Random
2,157.0,0.5,sepsis_cases_2,Gauss,BCE,Random
3,157.0,0.5,sepsis_cases_2,Gauss,BCE,Random
4,157.0,0.5,sepsis_cases_2,Gauss,BCE,Random
5,156.0,0.5,sepsis_cases_2,Gauss,BCE,Random
6,155.0,0.5,sepsis_cases_2,Gauss,BCE,Random
7,154.0,0.5,sepsis_cases_2,Gauss,BCE,Random
8,154.0,0.5,sepsis_cases_2,Gauss,BCE,Random
9,143.0,0.5,sepsis_cases_2,Gauss,BCE,Random
10,135.0,0.5,sepsis_cases_2,Gauss,BCE,Random
11,124.0,0.5,sepsis_cases_2,Gauss,BCE,Random
12,113.0,0.5,sepsis_cases_2,Gauss,BCE,Random
13,97.0,0.5,sepsis_cases_2,Gauss,BCE,Random
1,157.0,0.7171717171717172,sepsis_cases_2,Gauss,CrossEntropy,Trained
2,157.0,0.7127946127946129,sepsis_cases_2,Gauss,CrossEntropy,Trained
3,157.0,0.7043771043771043,sepsis_cases_2,Gauss,CrossEntropy,Trained
4,157.0,0.7023569023569023,sepsis_cases_2,Gauss,CrossEntropy,Trained
5,156.0,0.7358024691358024,sepsis_cases_2,Gauss,CrossEntropy,Trained
6,155.0,0.7277777777777777,sepsis_cases_2,Gauss,CrossEntropy,Trained
7,154.0,0.7204678362573099,sepsis_cases_2,Gauss,CrossEntropy,Trained
8,154.0,0.7192982456140351,sepsis_cases_2,Gauss,CrossEntropy,Trained
9,143.0,0.6824212271973467,sepsis_cases_2,Gauss,CrossEntropy,Trained
10,135.0,0.8123076923076923,sepsis_cases_2,Gauss,CrossEntropy,Trained
11,124.0,0.7741046831955922,sepsis_cases_2,Gauss,CrossEntropy,Trained
12,113.0,0.7363636363636363,sepsis_cases_2,Gauss,CrossEntropy,Trained
13,97.0,0.6914893617021277,sepsis_cases_2,Gauss,CrossEntropy,Trained
1,157.0,0.5,sepsis_cases_2,Gauss,L1,Random
2,157.0,0.5,sepsis_cases_2,Gauss,L1,Random
3,157.0,0.5,sepsis_cases_2,Gauss,L1,Random
4,157.0,0.5,sepsis_cases_2,Gauss,L1,Random
5,156.0,0.5,sepsis_cases_2,Gauss,L1,Random
6,155.0,0.5,sepsis_cases_2,Gauss,L1,Random
7,154.0,0.5,sepsis_cases_2,Gauss,L1,Random
8,154.0,0.5,sepsis_cases_2,Gauss,L1,Random
9,143.0,0.5,sepsis_cases_2,Gauss,L1,Random
10,135.0,0.5,sepsis_cases_2,Gauss,L1,Random
11,124.0,0.5,sepsis_cases_2,Gauss,L1,Random
12,113.0,0.5,sepsis_cases_2,Gauss,L1,Random
13,97.0,0.5,sepsis_cases_2,Gauss,L1,Random
1,157.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
2,157.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
3,157.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
4,157.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
5,156.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
6,155.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
7,154.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
8,154.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
9,143.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
10,135.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
11,124.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
12,113.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
13,97.0,0.5,sepsis_cases_2,Gauss,SmoothL1,Random
1,157.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
2,157.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
3,157.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
4,157.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
5,156.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
6,155.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
7,154.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
8,154.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
9,143.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
10,135.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
11,124.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
12,113.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
13,97.0,0.5,sepsis_cases_2,Sigmoid,BCE,Random
1,157.0,0.6924242424242425,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
2,157.0,0.6873737373737373,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
3,157.0,0.6696969696969697,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
4,157.0,0.6656565656565656,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
5,156.0,0.6490299823633158,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
6,155.0,0.6475925925925926,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
7,154.0,0.631384015594542,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
8,154.0,0.6354775828460039,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
9,143.0,0.6525704809286899,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
10,135.0,0.5038461538461538,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
11,124.0,0.5344352617079889,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
12,113.0,0.5242424242424242,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
13,97.0,0.5141843971631206,sepsis_cases_2,Sigmoid,CrossEntropy,Trained
1,157.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
2,157.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
3,157.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
4,157.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
5,156.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
6,155.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
7,154.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
8,154.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
9,143.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
10,135.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
11,124.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
12,113.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
13,97.0,0.5,sepsis_cases_2,Sigmoid,L1,Random
1,157.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
2,157.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
3,157.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
4,157.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
5,156.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
6,155.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
7,154.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
8,154.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
9,143.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
10,135.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
11,124.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
12,113.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
13,97.0,0.5,sepsis_cases_2,Sigmoid,SmoothL1,Random
1,157.0,0.5,sepsis_cases_2,Triangular,BCE,Random
2,157.0,0.5,sepsis_cases_2,Triangular,BCE,Random
3,157.0,0.5,sepsis_cases_2,Triangular,BCE,Random
4,157.0,0.5,sepsis_cases_2,Triangular,BCE,Random
5,156.0,0.5,sepsis_cases_2,Triangular,BCE,Random
6,155.0,0.5,sepsis_cases_2,Triangular,BCE,Random
7,154.0,0.5,sepsis_cases_2,Triangular,BCE,Random
8,154.0,0.5,sepsis_cases_2,Triangular,BCE,Random
9,143.0,0.5,sepsis_cases_2,Triangular,BCE,Random
10,135.0,0.5,sepsis_cases_2,Triangular,BCE,Random
11,124.0,0.5,sepsis_cases_2,Triangular,BCE,Random
12,113.0,0.5,sepsis_cases_2,Triangular,BCE,Random
13,97.0,0.5,sepsis_cases_2,Triangular,BCE,Random
1,157.0,0.4567340067340068,sepsis_cases_2,Triangular,CrossEntropy,Trained
2,157.0,0.4461279461279462,sepsis_cases_2,Triangular,CrossEntropy,Trained
3,157.0,0.4526936026936027,sepsis_cases_2,Triangular,CrossEntropy,Trained
4,157.0,0.4430976430976431,sepsis_cases_2,Triangular,CrossEntropy,Trained
5,156.0,0.474074074074074,sepsis_cases_2,Triangular,CrossEntropy,Trained
6,155.0,0.4725925925925926,sepsis_cases_2,Triangular,CrossEntropy,Trained
7,154.0,0.5003898635477583,sepsis_cases_2,Triangular,CrossEntropy,Trained
8,154.0,0.5146198830409356,sepsis_cases_2,Triangular,CrossEntropy,Trained
9,143.0,0.4402985074626865,sepsis_cases_2,Triangular,CrossEntropy,Trained
10,135.0,0.5015384615384615,sepsis_cases_2,Triangular,CrossEntropy,Trained
11,124.0,0.512396694214876,sepsis_cases_2,Triangular,CrossEntropy,Trained
12,113.0,0.509090909090909,sepsis_cases_2,Triangular,CrossEntropy,Trained
13,97.0,0.5070921985815602,sepsis_cases_2,Triangular,CrossEntropy,Trained
1,157.0,0.5,sepsis_cases_2,Triangular,L1,Random
2,157.0,0.5,sepsis_cases_2,Triangular,L1,Random
3,157.0,0.5,sepsis_cases_2,Triangular,L1,Random
4,157.0,0.5,sepsis_cases_2,Triangular,L1,Random
5,156.0,0.5,sepsis_cases_2,Triangular,L1,Random
6,155.0,0.5,sepsis_cases_2,Triangular,L1,Random
7,154.0,0.5,sepsis_cases_2,Triangular,L1,Random
8,154.0,0.5,sepsis_cases_2,Triangular,L1,Random
9,143.0,0.5,sepsis_cases_2,Triangular,L1,Random
10,135.0,0.5,sepsis_cases_2,Triangular,L1,Random
11,124.0,0.5,sepsis_cases_2,Triangular,L1,Random
12,113.0,0.5,sepsis_cases_2,Triangular,L1,Random
13,97.0,0.5,sepsis_cases_2,Triangular,L1,Random
1,157.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
2,157.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
3,157.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
4,157.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
5,156.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
6,155.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
7,154.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
8,154.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
9,143.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
10,135.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
11,124.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
12,113.0,0.5,sepsis_cases_2,Triangular,SmoothL1,Random
